"Year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
1995,0,0.00136136407136575,0.00272272814273149,0.0449250143550696,0.0520721757297398,0,0.139880158332831,0,0,0.0898500287101393,0,0.130690950851112,0.218498933454202,0.0510511526762155,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0.0588493302484343,0.0434134403472056,0,0.132290400169124,0.0588493302484343,0.0588493302484343,0,0.0959919403232658,0,0,0.0734410699206895,0,0.0641554174019816,0.12746668457499,0.12746668457499,0,0,0,0
1997,0.0388093744227389,0,0,0,0,0.000252551054380521,0.0369316086523628,0.0137533451765933,0.0538540878865682,0.0424583775736582,0.22559275262692,0.418753746032883,0.228707163473551,0.430944495018916,0.463154379832792,0.0379928159753767,0.471830214575125,0.301875200397686,0.128832893459919,0.679309308399453,0.183731071101877,0.245176049810769,0.139738635706265,0.00659283934159282,0
1998,1.35709505290584,0.839880071597191,0.211335684421174,0.013692137704965,0.0474070662589703,0.190209568588709,0.142222892551832,0.162383225131996,0.152394767744436,0.417419715190815,0.435374478937057,0.803956760531872,2.02987202120373,1.26443364884134,2.45307198348975,2.05886062056759,1.31068926042812,1.59433813715247,1.61886112307823,0.665357309002035,0.89134208609006,0.109376579045363,0.61913507921685,0,0
1999,0.0833910562348659,0,0,0,0.166782112469732,0.166782112469732,0.166782112469732,0,0.833910562348659,0,0.285912192805255,0.807106294273166,0.571824385610509,0.54650924353921,1.04238820293582,0.571824385610509,0,0,1.06671059433766,0.403056771801852,0.403056771801852,0.806113543603704,0,0.166782112469732,0
2000,8.17139803231797e-05,1.52348098907623e-05,4.95760859048567e-05,0.0178253664195363,0.137226042351389,0.0885378776372001,0.134483748587485,1.99255580916402,0.481171557542028,0.488100871186446,1.06046434010041,0.554521883342308,0.375917319374074,0.364026926065903,0.117914937197601,0.332114070277894,0.387256252812513,0.224451592219701,0.110678739115441,0.166146553898614,0,0,0,0,0
2001,0.12016564659593,0.0437373098790154,0.0303202827994676,0.0179112629733524,0.0423420042005294,0.122179851719823,0.0610899258599117,0.0564206321636127,0.112841264327225,0.525295540833635,0.645918961321359,0.525295540833635,0.490275838111393,0,0.0233464684814949,0,0.0116732342407474,0,0,0,0,0.315177324500181,0.322959480660679,0,0
2002,0.92911043995652,0.977664529353242,0,0,0,0,0.256051452416158,0.381146854767938,1.66140411684873,1.39363136900737,0.381146854767938,0.222203581145226,0.291324536380336,0.444407162290451,0.416419938732116,0.12509540235178,0.179230527526174,0.261352876258902,0.246367046198186,0.149558584005955,0,0.149558584005955,0,0.0821223487327285,0
2003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2004,0.0862803712049786,0,0.0395726284614869,0.00765074299314892,0.0266843183982003,0.00537100808967933,0.441798296142229,1.04260844157131,0.257678151540226,0.345215599770293,0.254007297158098,1.03700667475193,0.000183701125729024,0.175746164880649,0.119861836996428,0.343758279771747,0.235646466524574,0.22785355698707,0.149417943351502,0.0934723817587048,0.123089721822356,0.0559455615927976,0.0895176417075768,0.0559455615927976,0
2005,0.0427227104361785,0.0876826093952073,0.0338679153672355,0.179713786297569,0.761850828086736,0.707049747925841,1.03795604133693,1.0532751364176,0.904802789938468,0.601971174127584,0.529943591605804,0.431332280615325,0.32722078749834,0.0629517432405739,0.0786444361893241,0.131462050751763,0.0236444094573834,0.0898183206563741,0.0437316953680808,0.0602618577320922,0.0844137405284552,0.003557123546686,0.007114247093372,0,0
2006,0.00349543681072414,0.00699087362144828,0.923026632448499,0.76374256554257,1.82116486427328,0.923987835443983,0.908165771620124,0.580377209905204,1.1873630367472,0.488006706087542,0.104225497848087,0.475101956087873,0.00384627516073077,0.048758082595726,0.174679479384163,0.177386399008967,0.000204531340279033,0.00939914477373192,0,0.00179603473878009,0.000163275885343644,0,0,0,0
2007,0.264045634281009,0.0191911494337655,0.00715254711257147,0.160239089039948,0.0907887220865653,0.411958118594877,0.70942679968949,0.295994918450177,1.81988083294489,1.04484234063236,0.634048994639323,0.194077996945111,0.832666971233531,0.0521432746759464,0.0171437813988801,0.106467361545988,0.0517695826992933,0.0474809233525652,0.144500911805234,0.0517695826992933,0.0439465703641918,0.0101373749841692,0.0072549396903876,0,0.00418627068296517
2008,0.0300567960171542,0.00890680264519478,0.00393446617714865,0.0401800914268013,0.158044568723452,0.970677410980681,1.5413094773111,2.07290184405208,2.11500698759517,1.72123350459789,1.13528755434224,0.804905162218748,0.377080276055533,0.244909994585656,0.32599743527907,0.17013691264534,0.247322352990729,0.35894970298623,0.135241966422304,0.105166558488647,0.177097113781254,0.0372199379551007,0.200418690655573,0.111756630339869,0
2009,0.14436504365907,0.0405995061797413,0.0251300049645675,0.0805905011102523,0.678945356083576,1.59560495525953,2.74921628339752,3.52340778915173,2.77217518923588,2.22036195210373,2.06935971888461,0.829679923561674,0.606098951632431,0.376490147852825,0.112644351939801,0.110665463546404,0.043742161556505,0.0434809427567258,0.0624641994003338,0.0433357175299384,0.0206283883745969,0.0206080045916181,0,0,0
2010,2.01329644474867,0.273780795972507,0.332348995963188,0.877118506630504,0.92214375242143,2.0957758665536,3.60588344322575,3.60337990908877,3.84565771687706,3.14445304639429,2.46395070694756,2.09343536035804,1.33614079228041,0.686556248591494,0.513610036091089,0.33349844335207,0.272572764233707,0.166246646336354,0.123780414831266,0.0742135076885738,0.016097473017374,0.0357708200156096,0.016097473017374,0.00987144100351827,0
2011,4.97136767421599e-05,0.00845135134828902,0.0379223151299666,0.0588855715762634,0.523129113447966,0.955780180988411,2.30306629520077,3.07715564319467,2.45386241124202,1.92879476173136,1.50911706215404,1.26490937003083,0.883985960435942,0.681166359469743,0.336210944740154,0.256261947107758,0.1467575666668,0.0907433870300876,0.0547171086960147,0.025485384711604,0.0743474381370183,0,0.0214158894376604,0.0118925293708671,0
2012,1.8300449840736,0.634407137234773,0.594079696316106,0.626488988280003,0.516593810354204,0.581385138504282,0.833234035145024,1.73759773834011,2.12325010580041,1.56224248680645,1.34958014100848,1.15657137698634,0.957453396592435,1.08087416726827,0.237609615281355,0.183773056483826,0.20816851517671,0.221281354855392,0.0973606886902929,0.0311265448160059,4.13475160911945e-05,0.0310957803236901,0.0311265448160059,0,0
2013,0.0233107208189885,0.128491425146901,0.0853072862094071,0.0268130876574739,1.46768354322906,1.66354515844756,2.50234736853944,1.65128055072037,2.15828623244628,1.41664371031276,1.03359516966842,1.00054337450628,0.474723264344161,0.514742539331271,0.394424673845594,0.205892469879868,0.09870191667738,0.0223890953291049,0.0538831966097804,2.90784955142223e-05,0,0.0270221821326925,0.022328863876271,0,0
2014,0.0112047223051682,0.0270503904506545,0.142506226607964,0.247251560810133,0.746693151247528,2.19493248221807,2.69145095600489,0.879420217340442,1.30527390989733,0.686162481095667,1.11139958582953,0.281333698450724,0.294433268628722,0.361652232309282,0.661656287476763,0.103550415297391,0.076566738660291,0.00381343160796724,7.56930317247294e-05,0,0,7.56930317247294e-05,0,0,0
2015,0.0743804161984087,0.163754711241196,0.230356571338297,1.28473990053704,0.943166455457326,1.69341459335484,2.83426699077878,2.42530270551217,1.65705982373746,0.785568279294629,0.00528508492366332,0.00129426549185526,0.115456122184447,0.15556501737009,0.155894800620627,0.00331089257207651,0.000304482032462163,0.000152241016231082,0,0,0,0.000152241016231082,0,0,0
2016,0,0.000242182795353106,0.0199195349177929,0.0756655267372525,0.106228573110396,0.17799944004825,1.66827251807574,1.20864136454972,0.866531268057247,0.88779155616351,0.84577016102487,0.873156711147098,0.597576610730283,0.353113340271682,0.132579402154717,0.0762396224875929,0.13376681237973,0.0272471205590694,0.0760623499302131,0.0381198112437965,2.68561502979048e-05,0,0,0,0
2017,3.38418996011523,0.771081256735115,0.0429091115396876,0.000542801708594527,0.0372010702243829,0.162831953765801,0.295223084169973,0.534948829277346,0.247906296147096,0.812543837614275,0.791459822394219,0.448448798037251,0.425149293747593,0.142089498881628,0.21036016993152,0.179098027604226,0.306527743757318,0.0788236887346074,0.0895282316371006,0.0789954702400499,0.210436912980129,5.19362878265606e-05,0,0,0
