"Year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
1982,-1,-1,-1,-1,-1,817.034918709227,1143.16509537444,819.238723113927,1218.49945388511,1724.24878553749,1967.89996588926,2032.99817955633,2803.7401272176,2767.42508953771,2860.87301528631,3916.43911872081,3559.22127025139,4687.55962203445,5647.62553659406,5100.10156373821,8473.64504251794,5744.87334173116,-1
1983,-1,-1,-1,-1,-1,-1,1213.9425281808,1447.60760052357,1750.08118374577,1780.61606831404,2139.50946111765,2621.67956509376,2411.34346626665,3105.26090410759,3182.45811262589,3811.17638316325,3747.52781309792,4384.81595803339,5475.28776517212,5648.80807363091,6734.7072711776,-1,-1
1984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1985,-1,-1,-1,-1,-1,-1,-1,1664.19552950764,1699.46075872991,2152.94201866365,2115.87208947512,2077.03053248731,2259.63212668917,2653.3503617211,3199.55761675586,3970.69856016079,4481.55170592604,5780.17355191367,5442.46323153509,5587.16495652648,-1,-1,-1
1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1987,-1,-1,-1,-1,-1,-1,974.370785582622,1202.45163614121,1270.14959763615,1487.72157110765,1636.9077070081,1881.41895236339,2156.59001390487,2407.7958372655,2993.50383594372,3524.85021066548,3979.6239236964,3340.3532104908,2241.22415243956,1706.67117233643,-1,-1,-1
1988,-1,-1,51.2749658182679,100.848670659461,152.291058085126,275.629173204589,400.329975332872,502.501692572557,759.336529209168,1033.22678094166,1313.6647585027,1836.16515426367,1904.26472681347,2501.41100702373,2961.96606997384,3364.33102264911,3753.52293155832,4199.87893906888,4071.81901784405,4038.96128636672,2848.12119574912,5597.66585952546,-1
1989,-1,25.6787503732454,50.5128424415112,85.1202630375259,138.14888589131,305.103111419733,508.424863039418,975.577951787111,1426.02357479274,1632.00038415813,1728.24503437092,2070.9762793024,2176.58146191078,2499.60772095312,3001.31248193042,2892.90731989176,3223.44472969364,4460.61995694191,4708.62533196957,5371.37840719625,-1,5488.28252538618,3483.01798961981
1990,15.640365447456,21.0021707480573,88.147418591324,115.334791847191,176.200767357516,298.802270697056,791.498759123889,1261.04596169485,1527.84179403664,1755.14152058857,1801.66783174558,2005.6831307105,2251.55943323842,2534.97023315897,2933.28015219072,2495.20093617447,2069.2853956972,2343.90009879951,3936.97088592034,2963.91438782147,4889.5629463345,-1,4874.86787557409
1991,-1,22.0066707029208,41.1872008600343,104.73396251649,162.791431404962,243.929912120215,376.91658913475,514.751091266327,810.850493510108,1152.10774080211,1387.50779494426,1670.76683756914,2145.80598075312,2536.68985065472,2952.82906269897,3548.67347059339,3829.60855653205,4317.07236729288,5949.37177644969,8332.17598885555,4813.40002409883,-1,-1
1992,-1,-1,64.2857621782928,80.4408799783567,161.364354189114,250.70989997176,404.149544587386,642.211065616997,795.604179139256,1030.29557632054,1315.71638373869,1626.44859275519,1903.19051965828,2420.13455258302,2806.88478739153,3111.37592004996,3322.8788345499,3791.62389355856,6030.29951182783,3708.41449515652,6038.44362868121,4861.80641006359,-1
1993,-1,23.0061956997221,53.5504525345798,98.8704243540502,180.158781314652,340.184778797341,516.344784720591,686.511900060729,862.717107533843,1020.76985185196,1311.91354164883,1690.70273936934,1866.51998355986,2306.40861700553,2714.04027554366,3257.94561372231,3378.29019417014,5019.09086794398,5095.40518927565,7628.52777557671,-1,-1,2805.36231971044
1994,-1,14.8345600783582,42.6901821839775,72.5095700369282,139.037101553114,252.983242696994,445.437896668529,680.04610067883,811.789923723214,1049.63081195,1235.73346376578,1570.13419789307,1955.87106719313,2095.07779440043,2452.76370078191,2718.73746001503,2952.90857333253,4220.76237933522,3742.54506252369,4051.36667174475,-1,-1,-1
1995,-1,-1,44.8144601922973,77.2390662272654,130.48899262757,203.637640971989,529.212894129115,799.63687688604,979.017734726098,1172.27404048505,1366.95526249918,1684.85081641873,1884.64188359705,2211.87538490142,2544.80693064818,3136.37540757972,3497.36074926351,3881.59331709789,6070.03357312757,5585.38377714457,-1,-1,-1
1996,-1,-1,98.0837892443973,153.768005598987,226.325305326357,1018.24070181505,1183.79888229204,1401.6924791552,1379.07385627271,1565.56393144937,1614.08444429585,1736.6812437483,2045.30015387275,2223.77659240713,2754.1983215711,3011.92089249235,3555.53365738626,3161.92340604978,1698.03448624448,-1,-1,-1,-1
1997,-1,-1,-1,214.251107370674,820.914957765068,1313.46915296149,1112.68860909086,1325.86617305139,1347.72706548335,1154.66385291032,1506.83769737827,1667.31130627335,2254.43089362169,2384.28259598635,2930.32637485349,3926.93404849381,2726.29395087156,4850.84522709833,5355.70636393739,4136.82444047439,6657.7715393196,4838.69996602813,-1
1998,-1,96.778163391561,123.606734553852,149.726222374222,1380.99933599336,991.710394613416,1366.96290992263,1503.01937333373,1565.95854128303,1779.75594928756,1864.4206262579,1852.85716536522,2159.91818783722,2013.98572500138,2450.51532072046,3501.88051674001,3326.69761659651,2264.30376464671,6913.27304557451,2827.40529616621,4114.51584263754,1139.55651111087,3432.2317201873
1999,2.97578782866172,3.08953619317913,148.475969132164,633.200870137966,621.362602172815,901.063064804768,966.964960854349,1180.07997640998,1467.91425799983,1662.27027876731,1872.85269591343,2081.05065817906,2316.76162338833,2404.57528217262,2843.76743273611,3416.85661347633,4390.84640252836,4209.15089072128,4226.75599447264,3409.16443033856,5696.07544372413,1837.77338715162,6587.21779508537
