"Year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
1982,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1983,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1984,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1985,0,-1,0.136363636363636,0.0555555555555556,0.0307692307692308,0.135135135135135,0.313432835820895,0.404580152671756,0.509803921568627,0.66875,0.788888888888889,0.819875776397516,0.868421052631579,0.89873417721519,0.99009900990099,0.943661971830986,0.972972972972973,0.942857142857143,1,1,1,-1,-1
1986,0,-1,-1,0.0714285714285714,0.025,0.0895522388059701,0.17910447761194,0.336448598130841,0.485981308411215,0.550632911392405,0.657142857142857,0.726256983240223,0.890322580645161,0.838383838383838,0.810526315789474,0.927536231884058,0.853658536585366,0.925,1,0.916666666666667,0.916666666666667,-1,-1
1987,0,-1,-1,0.0128205128205128,0.0789473684210526,0.120481927710843,0.322222222222222,0.404411764705882,0.555555555555555,0.74025974025974,0.775510204081633,0.851351351351351,0.901639344262295,0.951807228915663,0.96969696969697,0.977272727272727,1,1,1,1,1,-1,-1
1988,0,-1,-1,-1,0.0843373493975904,0.130434782608696,0.323529411764706,0.545454545454545,0.604651162790698,0.709677419354839,0.803738317757009,0.821428571428571,0.927835051546392,0.952380952380952,0.904109589041096,0.981132075471698,1,1,1,1,1,1,1
1989,0,-1,-1,-1,0.0198019801980198,0.165289256198347,0.325581395348837,0.485915492957746,0.633333333333333,0.611764705882353,0.672316384180791,0.842391304347826,0.824817518248175,0.858974358974359,0.92,0.888888888888889,0.941176470588235,1,1,1,1,1,1
1990,0,-1,-1,0.0135135135135135,0.0260869565217391,0.152542372881356,0.302816901408451,0.405405405405405,0.559322033898305,0.636986301369863,0.614173228346457,0.768421052631579,0.780821917808219,0.871794871794872,0.923076923076923,0.8,1,1,0.833333333333333,1,1,-1,1
1991,0,-1,-1,-1,0.00613496932515337,0.0273972602739726,0.152941176470588,0.291666666666667,0.357466063348416,0.425925925925926,0.392857142857143,0.514644351464435,0.607142857142857,0.621621621621622,0.477611940298507,0.382978723404255,0.727272727272727,0.285714285714286,0.428571428571429,0.5,1,1,-1
1992,0,-1,-1,-1,0.0392156862745098,0.05,0.210843373493976,0.238636363636364,0.329341317365269,0.448275862068966,0.58282208588957,0.753333333333333,0.735294117647059,0.805970149253731,0.838709677419355,0.9,0.857142857142857,0.75,0.666666666666667,1,1,1,1
1993,0,-1,-1,0.0161290322580645,0.0641711229946524,0.1285140562249,0.192660550458716,0.287671232876712,0.368131868131868,0.410526315789474,0.58125,0.62043795620438,0.73972602739726,0.618421052631579,0.783783783783784,0.8,0.909090909090909,1,0.666666666666667,0.666666666666667,-1,-1,1
1994,0,-1,-1,-1,0.0106382978723404,0.0643776824034335,0.200803212851406,0.28042328042328,0.375,0.507389162561576,0.577639751552795,0.738461538461538,0.74390243902439,0.810344827586207,0.789473684210526,0.827586206896552,0.933333333333333,0.875,0.75,1,1,-1,-1
1995,0,-1,-1,-1,0.037593984962406,0.135714285714286,0.30188679245283,0.364705882352941,0.477987421383648,0.603896103896104,0.649122807017544,0.776699029126213,0.8125,0.880952380952381,0.826086956521739,0.9375,0.8,1,1,1,1,-1,-1
1996,0,-1,0.0121951219512195,0.019047619047619,0.0780141843971631,0.257142857142857,0.44140625,0.522058823529412,0.574468085106383,0.668571428571428,0.54,0.661764705882353,0.636363636363636,0.826086956521739,0.823529411764706,1,1,1,0.5,0.5,-1,-1,-1
1997,0,-1,0.0208333333333333,0.00680272108843537,0.0654761904761905,0.185185185185185,0.394618834080717,0.43778801843318,0.603092783505155,0.578231292517007,0.636363636363636,0.5,0.671875,0.5,0.548387096774194,0.588235294117647,0.909090909090909,0.888888888888889,0.875,1,1,1,1
1998,0,-1,0.0232558139534884,0.0238095238095238,0.087378640776699,0.185483870967742,0.353982300884956,0.449101796407186,0.552795031055901,0.661157024793388,0.818181818181818,0.741379310344828,0.717391304347826,0.793103448275862,0.84,0.904761904761905,0.909090909090909,1,1,1,1,1,1
1999,0,-1,-1,-1,0.0725806451612903,0.0764331210191083,0.0857142857142857,0.10880829015544,0.195965417867435,0.253205128205128,0.385474860335196,0.278145695364238,0.392405063291139,0.513888888888889,0.321428571428571,0.416666666666667,0.4,0.363636363636364,0.363636363636364,0.222222222222222,1,1,1
2000,0,-1,-1,-1,0.122222222222222,0.146496815286624,0.193181818181818,0.247524752475248,0.293814432989691,0.204334365325077,0.256024096385542,0.260162601626016,0.363636363636364,0.393258426966292,0.425,0.264705882352941,0.52,0.166666666666667,0.333333333333333,0.5,0.5,0.333333333333333,1
2001,0,0.142857142857143,0.0769230769230769,0.0571428571428571,0.19327731092437,0.198347107438017,0.189189189189189,0.17037037037037,0.202166064981949,0.219178082191781,0.221024258760108,0.196319018404908,0.291891891891892,0.233082706766917,0.287671232876712,0.0967741935483871,0.121212121212121,0.266666666666667,0.375,0.375,0.333333333333333,0.5,0.5
2002,0,0.217391304347826,0.12962962962963,0.233644859813084,0.244318181818182,0.201492537313433,0.185792349726776,0.178030303030303,0.172307692307692,0.18944099378882,0.28755364806867,0.226229508196721,0.262222222222222,0.263157894736842,0.333333333333333,0.217391304347826,0.4,0.25,0.5,0.5,-1,0.5,0.5
2003,0.333333333333333,0.2,0.181818181818182,0.366666666666667,0.51875,0.50210970464135,0.4321608040201,0.39057239057239,0.352941176470588,0.31701030927835,0.232375979112272,0.292372881355932,0.242587601078167,0.244239631336405,0.28,0.172413793103448,0.1875,0.176470588235294,0.285714285714286,0.285714285714286,0.333333333333333,0.333333333333333,0.25
2004,0,0.307692307692308,0.394736842105263,0.511111111111111,0.521428571428571,0.57516339869281,0.574162679425837,0.427966101694915,0.253822629969419,0.293670886075949,0.209090909090909,0.248201438848921,0.32258064516129,0.25668449197861,0.267241379310345,0.269230769230769,0.153846153846154,0.230769230769231,0.111111111111111,0.111111111111111,0.142857142857143,0.142857142857143,-1
2005,0,0.133333333333333,0.365384615384615,0.526315789473684,0.584905660377358,0.641666666666667,0.53125,0.371621621621622,0.32824427480916,0.278745644599303,0.288951841359773,0.242957746478873,0.21304347826087,0.291925465838509,0.268292682926829,0.211267605633803,0.304347826086956,0.15,0.5,0.4,0.4,-1,-1
2006,0,-1,0.44,0.543859649122807,0.753246753246753,0.507042253521127,0.516908212560386,0.38996138996139,0.365217391304348,0.349624060150376,0.292682926829268,0.324786324786325,0.295,0.309734513274336,0.434782608695652,0.318840579710145,0.358974358974359,0.357142857142857,0.333333333333333,0.285714285714286,0.333333333333333,1,1
2007,0,0.0571428571428571,0.222222222222222,0.574468085106383,0.716216216216216,0.559633027522936,0.497175141242938,0.308823529411765,0.288079470198675,0.280373831775701,0.277511961722488,0.352941176470588,0.318181818181818,0.323741007194245,0.245098039215686,0.318840579710145,0.317460317460317,0.257142857142857,0.428571428571429,0.2,0.375,1,1
2008,0,0.217391304347826,0.303571428571428,0.671875,0.694915254237288,0.68421052631579,0.552238805970149,0.316804407713499,0.283667621776504,0.222222222222222,0.20708446866485,0.264864864864865,0.288770053475936,0.275,0.342592592592593,0.493670886075949,0.368421052631579,0.333333333333333,0.289473684210526,0.153846153846154,0.4,0.4,-1
2009,0,0.153846153846154,0.363636363636364,0.56,0.581395348837209,0.630769230769231,0.556338028169014,0.37962962962963,0.273480662983425,0.267857142857143,0.25,0.296992481203008,0.289017341040462,0.256944444444444,0.378151260504202,0.3875,0.311475409836066,0.290322580645161,0.333333333333333,0.266666666666667,0.3,0.375,0.375
2010,0,0.0909090909090909,0.234042553191489,0.549295774647887,0.584158415841584,0.525773195876289,0.378151260504202,0.381909547738693,0.221428571428571,0.223618090452261,0.157894736842105,0.160377358490566,0.20353982300885,0.16793893129771,0.140127388535032,0.232323232323232,0.235294117647059,0.28,0.25,0.263157894736842,0.125,0.666666666666667,0.666666666666667
2011,0,-1,0.09375,0.34375,0.571428571428571,0.492307692307692,0.371428571428571,0.373913043478261,0.264044943820225,0.192307692307692,0.243243243243243,0.236559139784946,0.26865671641791,0.26530612244898,0.375,0.363636363636364,0.238095238095238,0.36,0.192307692307692,0.272727272727273,0.272727272727273,0.25,1
2012,0,0.115384615384615,0.333333333333333,0.5,0.704545454545454,0.645161290322581,0.492647058823529,0.330143540669856,0.319047619047619,0.328,0.334728033472803,0.270491803278688,0.341463414634146,0.295652173913043,0.391304347826087,0.39344262295082,0.348837209302326,0.5,0.354838709677419,0.181818181818182,0.230769230769231,0.166666666666667,0.166666666666667
2013,0,0.133333333333333,0.44,0.515625,0.71875,0.705882352941176,0.618055555555555,0.515625,0.451086956521739,0.438709677419355,0.35820895522388,0.364341085271318,0.404255319148936,0.395833333333333,0.482758620689655,0.54,0.404761904761905,0.428571428571429,0.388888888888889,0.714285714285714,0.555555555555555,0.285714285714286,0.25
2014,0,0.0606060606060606,0.333333333333333,0.647058823529412,0.622222222222222,0.590909090909091,0.51048951048951,0.445026178010471,0.427835051546392,0.364705882352941,0.409448818897638,0.428571428571429,0.311926605504587,0.459183673469388,0.342857142857143,0.488888888888889,0.628571428571428,0.535714285714286,0.3,0.333333333333333,0.625,0.5,1
2015,0,-1,0.245901639344262,0.467532467532467,0.681318681318681,0.802325581395349,0.663157894736842,0.503225806451613,0.492610837438424,0.385365853658536,0.444444444444444,0.327380952380952,0.4,0.310679611650485,0.298850574712644,0.293333333333333,0.195652173913043,0.354838709677419,0.125,0.25,0.363636363636364,0.2,0.2
