"Year","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
1982,0,0.125454916319427,0.24857906519753,1.86532715226145,13.2517747535049,14.4070285020197,2.14406910683536,0.821866129825315,0.371156041512855,0.210561083723874,0.000358900270101248,0.0053209134353644,0,3.47361512510734e-05
1983,0,0.00309726955389447,1.4617266924396,1.61281632004705,5.03268460683975,9.56022753993587,8.91143437091348,0.484320839411761,0.103237559037723,0.114631616450132,0.000209403693212034,0,0,0
1984,0.0251970276151725,0.550020161721828,0.986237952407393,7.08568229296724,2.15070588621762,4.82937422963334,1.34083710716905,3.9100052116105,0.514425484555627,0.0072690838522129,0.0370609511687583,0.0072690838522129,0,0
1985,0.348855534981289,1.4813493396466,1.31704076453945,5.64594731180921,8.90029080576545,0.908843835275941,1.31231232720311,1.20484700030413,1.04896481028421,0.208817137514062,0,0,0,0
1986,0.477652912525128,0.0223621199459004,4.69726271419481,5.3174106777011,4.64524933844206,6.2238161178949,0.391424209953422,0.493737009141847,0.242950510856155,0.178613945161374,0.0207714913448079,0.000437605091153235,0,0
1987,0.0435554384474595,2.53215185897861,9.04065317012056,7.84195387688471,3.20039307690158,1.82626664983988,0.782973096676261,0.0980577312006918,0.0514784548961472,0.0758046036105544,0.0144732430136432,0,0,0
1988,0,0.325393181297806,10.0201780445701,14.3599743533504,6.45236793769683,1.32659934685208,0.948775212076632,0.595774697894314,0.0701759016154345,0.0948453000541254,0.0910363754221769,0.0422448378819796,0,0.00569646937241246
1989,0,0.229949662585793,2.69503559299309,23.2926706041662,9.15585447318713,2.77165447916829,0.543957936836922,0.592309864950868,0.157468380604197,0.0358538460525651,0.0597449320713885,0.0209466330918116,0.0145985749498871,0.0277949131899853
1990,0.847740328290557,1.08146017913796,2.23622693038166,8.46864174552205,24.0677431722304,6.01563332003238,0.822511621805166,0.169357056575659,0.0512590903001954,0.0278951450688614,0,0.00353790062272284,0.00471307565077924,0.00471307565077924
1991,1.12389764528492,7.81986478228194,2.46556022944601,5.65012742588989,7.56690308570597,13.2705654320731,2.50414453218036,0.359178229162365,0.0165887368532494,0.0138295366470705,0,0,0.0101646707746718,0
1992,0.274410140654482,5.85693739131981,8.88852646620318,5.43182509253855,5.0909034004858,3.9793440783208,5.3953179457874,0.915235720840955,0.0743776528940343,0.0115014885232787,0.00966637409145821,0.00166265876081209,0,0
